name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
July,Noah Cyrus,44,IE,2024-04-17,False,156106,0.708,0.186,-8.953,0.042,0.868,0.0,0.322,72.541,14
A Bar Song (Tipsy),Shaboozey,45,IE,2024-04-17,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,12
vampire,Olivia Rodrigo,46,IE,2024-04-17,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,10
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,47,IE,2024-04-17,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,8
Northern Attitude,Noah Kahan,48,IE,2024-04-17,True,267256,0.512,0.636,-8.087,0.0469,0.113,3.8e-05,0.312,121.431,6
Mr. Brightside,The Killers,49,IE,2024-04-17,False,222973,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.236,148.033,4
Work Song,Hozier,50,IE,2024-04-17,False,229720,0.531,0.363,-7.672,0.0608,0.749,0.0,0.259,121.412,2
Too Sweet,Hozier,1,IE,2024-04-16,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
i like the way you kiss me,Artemas,2,IE,2024-04-16,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,98
Stick Season,Noah Kahan,3,IE,2024-04-16,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,96
Beautiful Things,Benson Boone,4,IE,2024-04-16,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,94
Espresso,Sabrina Carpenter,5,IE,2024-04-16,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,92
Scared To Start,Michael Marcagi,6,IE,2024-04-16,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,90
End of Beginning,Djo,7,IE,2024-04-16,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,88
Austin,Dasha,8,IE,2024-04-16,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,86
Lose Control,Teddy Swims,9,IE,2024-04-16,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,84
we can't be friends (wait for your love),Ariana Grande,10,IE,2024-04-16,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,82
Belong Together,Mark Ambor,11,IE,2024-04-16,False,148317,0.646,0.668,-5.203,0.0282,0.491,0.0,0.64,90.969,80
TEXAS HOLD 'EM,Beyoncé,12,IE,2024-04-16,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,78
Simmer Down,Casper Walsh,13,IE,2024-04-16,True,183101,0.826,0.8,-7.05,0.0748,0.0331,1.84e-05,0.757,135.041,76
Prada,"cassö, RAYE, D-Block Europe",14,IE,2024-04-16,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,74
greedy,Tate McRae,15,IE,2024-04-16,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,72
Evergreen,Richy Mitch & The Coal Miners,16,IE,2024-04-16,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,70
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",17,IE,2024-04-16,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,68
Cruel Summer,Taylor Swift,18,IE,2024-04-16,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,66
These Words,"Badger, Natasha Bedingfield",19,IE,2024-04-16,False,136580,0.595,0.989,-2.695,0.0736,0.017,0.0,0.223,129.989,64
Unwritten,Natasha Bedingfield,20,IE,2024-04-16,False,259333,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.629,100.011,62
Illusion,Dua Lipa,21,IE,2024-04-16,False,188143,0.679,0.772,-4.721,0.0472,0.0277,2.59e-06,0.709,126.964,60
Training Season,Dua Lipa,22,IE,2024-04-16,False,209487,0.815,0.582,-4.5,0.0532,0.0365,1.45e-06,0.671,123.03,58
Tell Ur Girlfriend,Lay Bankz,23,IE,2024-04-16,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,56
Slow It Down,Benson Boone,24,IE,2024-04-16,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,54
Home,Good Neighbours,25,IE,2024-04-16,False,157485,0.583,0.676,-4.44,0.0298,0.0289,0.0634,0.134,77.002,52
Like That,"Future, Metro Boomin, Kendrick Lamar",26,IE,2024-04-16,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,50
Something in the Orange,Zach Bryan,27,IE,2024-04-16,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,48
Feather,Sabrina Carpenter,28,IE,2024-04-16,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,46
Houdini,Dua Lipa,29,IE,2024-04-16,False,185917,0.744,0.789,-4.876,0.059,0.0036,0.00144,0.866,116.985,44
Take Me To Church,Hozier,30,IE,2024-04-16,False,241688,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,42
Whatever,"Kygo, Ava Max",31,IE,2024-04-16,False,178273,0.576,0.776,-5.678,0.066,0.114,0.0,0.596,107.943,40
"Good Luck, Babe!",Chappell Roan,32,IE,2024-04-16,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,38
The Night We Met,Lord Huron,33,IE,2024-04-16,False,208211,0.544,0.369,-9.514,0.038,0.969,0.279,0.102,87.01,36
Linger,The Cranberries,34,IE,2024-04-16,False,274706,0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.204,94.845,34
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",35,IE,2024-04-16,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,32
obsessed,Olivia Rodrigo,36,IE,2024-04-16,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,30
Another Love,Tom Odell,37,IE,2024-04-16,True,244360,0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.139,122.758,28
Saturn,SZA,38,IE,2024-04-16,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,26
vampire,Olivia Rodrigo,39,IE,2024-04-16,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,24
Lovin On Me,Jack Harlow,40,IE,2024-04-16,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,22
Northern Attitude,Noah Kahan,41,IE,2024-04-16,True,267256,0.512,0.636,-8.087,0.0469,0.113,3.8e-05,0.312,121.431,20
Work Song,Hozier,42,IE,2024-04-16,False,229720,0.531,0.363,-7.672,0.0608,0.749,0.0,0.259,121.412,18
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,43,IE,2024-04-16,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,16
Birds In The Sky,NewEra,44,IE,2024-04-16,False,133548,0.636,0.716,-5.615,0.0325,0.0316,0.0837,0.393,123.97,14
Brazil,Declan McKenna,45,IE,2024-04-16,False,252306,0.687,0.617,-5.213,0.0287,0.0941,1.27e-05,0.665,121.079,12
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",46,IE,2024-04-16,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,10
Murder On The Dancefloor,Sophie Ellis-Bextor,47,IE,2024-04-16,False,230013,0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.887,117.31,8
Alibi (feat. Rudimental),"Ella Henderson, Rudimental",48,IE,2024-04-16,False,184852,0.545,0.793,-3.615,0.0371,0.191,0.00281,0.411,87.024,6
July,Noah Cyrus,49,IE,2024-04-16,False,156106,0.708,0.186,-8.953,0.042,0.868,0.0,0.322,72.541,4
A Bar Song (Tipsy),Shaboozey,50,IE,2024-04-16,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,2
Too Sweet,Hozier,1,IE,2024-04-15,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Stick Season,Noah Kahan,2,IE,2024-04-15,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
i like the way you kiss me,Artemas,3,IE,2024-04-15,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
Beautiful Things,Benson Boone,4,IE,2024-04-15,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,94
Scared To Start,Michael Marcagi,5,IE,2024-04-15,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,92
End of Beginning,Djo,6,IE,2024-04-15,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,90
Austin,Dasha,7,IE,2024-04-15,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,88
Lose Control,Teddy Swims,8,IE,2024-04-15,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,86
Espresso,Sabrina Carpenter,9,IE,2024-04-15,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,84
TEXAS HOLD 'EM,Beyoncé,10,IE,2024-04-15,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,82
we can't be friends (wait for your love),Ariana Grande,11,IE,2024-04-15,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
My Sky,Emmanuel Kelly,12,IE,2024-04-15,False,262500,0.525,0.801,-7.282,0.0397,0.00338,4.02e-06,0.239,127.993,78
Belong Together,Mark Ambor,13,IE,2024-04-15,False,148317,0.646,0.668,-5.203,0.0282,0.491,0.0,0.64,90.969,76
Simmer Down,Casper Walsh,14,IE,2024-04-15,True,183101,0.826,0.8,-7.05,0.0748,0.0331,1.84e-05,0.757,135.041,74
Prada,"cassö, RAYE, D-Block Europe",15,IE,2024-04-15,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,72
greedy,Tate McRae,16,IE,2024-04-15,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,70
Cruel Summer,Taylor Swift,17,IE,2024-04-15,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,68
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",18,IE,2024-04-15,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,66
Evergreen,Richy Mitch & The Coal Miners,19,IE,2024-04-15,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,64
Unwritten,Natasha Bedingfield,20,IE,2024-04-15,False,259333,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.629,100.011,62
Training Season,Dua Lipa,21,IE,2024-04-15,False,209487,0.815,0.582,-4.5,0.0532,0.0365,1.45e-06,0.671,123.03,60
Illusion,Dua Lipa,22,IE,2024-04-15,False,188143,0.679,0.772,-4.721,0.0472,0.0277,2.59e-06,0.709,126.964,58
These Words,"Badger, Natasha Bedingfield",23,IE,2024-04-15,False,136580,0.595,0.989,-2.695,0.0736,0.017,0.0,0.223,129.989,56
Something in the Orange,Zach Bryan,24,IE,2024-04-15,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,54
Home,Good Neighbours,25,IE,2024-04-15,False,157485,0.583,0.676,-4.44,0.0298,0.0289,0.0634,0.134,77.002,52
Slow It Down,Benson Boone,26,IE,2024-04-15,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,50
Take Me To Church,Hozier,27,IE,2024-04-15,False,241688,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,48
Houdini,Dua Lipa,28,IE,2024-04-15,False,185917,0.744,0.789,-4.876,0.059,0.0036,0.00144,0.866,116.985,46
Linger,The Cranberries,29,IE,2024-04-15,False,274706,0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.204,94.845,44
Feather,Sabrina Carpenter,30,IE,2024-04-15,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,42
Tell Ur Girlfriend,Lay Bankz,31,IE,2024-04-15,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,40
The Night We Met,Lord Huron,32,IE,2024-04-15,False,208211,0.544,0.369,-9.514,0.038,0.969,0.279,0.102,87.01,38
Like That,"Future, Metro Boomin, Kendrick Lamar",33,IE,2024-04-15,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,36
Whatever,"Kygo, Ava Max",34,IE,2024-04-15,False,178273,0.576,0.776,-5.678,0.066,0.114,0.0,0.596,107.943,34
vampire,Olivia Rodrigo,35,IE,2024-04-15,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,32
obsessed,Olivia Rodrigo,36,IE,2024-04-15,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,30
Another Love,Tom Odell,37,IE,2024-04-15,True,244360,0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.139,122.758,28
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",38,IE,2024-04-15,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,26
Lovin On Me,Jack Harlow,39,IE,2024-04-15,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,24
Saturn,SZA,40,IE,2024-04-15,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,22
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,41,IE,2024-04-15,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,20
Work Song,Hozier,42,IE,2024-04-15,False,229720,0.531,0.363,-7.672,0.0608,0.749,0.0,0.259,121.412,18
Brazil,Declan McKenna,43,IE,2024-04-15,False,252306,0.687,0.617,-5.213,0.0287,0.0941,1.27e-05,0.665,121.079,16
Northern Attitude,Noah Kahan,44,IE,2024-04-15,True,267256,0.512,0.636,-8.087,0.0469,0.113,3.8e-05,0.312,121.431,14
Murder On The Dancefloor,Sophie Ellis-Bextor,45,IE,2024-04-15,False,230013,0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.887,117.31,12
"Good Luck, Babe!",Chappell Roan,46,IE,2024-04-15,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,10
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",47,IE,2024-04-15,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,8
Birds In The Sky,NewEra,48,IE,2024-04-15,False,133548,0.636,0.716,-5.615,0.0325,0.0316,0.0837,0.393,123.97,6
July,Noah Cyrus,49,IE,2024-04-15,False,156106,0.708,0.186,-8.953,0.042,0.868,0.0,0.322,72.541,4
Brown Eyed Girl,Van Morrison,50,IE,2024-04-15,False,183306,0.491,0.583,-10.964,0.0376,0.185,0.0,0.908,150.566,2
Too Sweet,Hozier,1,IE,2024-04-14,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Stick Season,Noah Kahan,2,IE,2024-04-14,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
Beautiful Things,Benson Boone,3,IE,2024-04-14,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,96
i like the way you kiss me,Artemas,4,IE,2024-04-14,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,94
Scared To Start,Michael Marcagi,5,IE,2024-04-14,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,92
End of Beginning,Djo,6,IE,2024-04-14,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,90
Austin,Dasha,7,IE,2024-04-14,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,88
Lose Control,Teddy Swims,8,IE,2024-04-14,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,86
TEXAS HOLD 'EM,Beyoncé,9,IE,2024-04-14,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,84
we can't be friends (wait for your love),Ariana Grande,10,IE,2024-04-14,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,82
Simmer Down,Casper Walsh,11,IE,2024-04-14,True,183101,0.826,0.8,-7.05,0.0748,0.0331,1.84e-05,0.757,135.041,80
Belong Together,Mark Ambor,12,IE,2024-04-14,False,148317,0.646,0.668,-5.203,0.0282,0.491,0.0,0.64,90.969,78
Prada,"cassö, RAYE, D-Block Europe",13,IE,2024-04-14,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,76
greedy,Tate McRae,14,IE,2024-04-14,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,74
Cruel Summer,Taylor Swift,15,IE,2024-04-14,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,72
Espresso,Sabrina Carpenter,16,IE,2024-04-14,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,70
Unwritten,Natasha Bedingfield,17,IE,2024-04-14,False,259333,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.629,100.011,68
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",18,IE,2024-04-14,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,66
Evergreen,Richy Mitch & The Coal Miners,19,IE,2024-04-14,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,64
Training Season,Dua Lipa,20,IE,2024-04-14,False,209487,0.815,0.582,-4.5,0.0532,0.0365,1.45e-06,0.671,123.03,62
Illusion,Dua Lipa,21,IE,2024-04-14,False,188143,0.679,0.772,-4.721,0.0472,0.0277,2.59e-06,0.709,126.964,60
These Words,"Badger, Natasha Bedingfield",22,IE,2024-04-14,False,136580,0.595,0.989,-2.695,0.0736,0.017,0.0,0.223,129.989,58
Houdini,Dua Lipa,23,IE,2024-04-14,False,185917,0.744,0.789,-4.876,0.059,0.0036,0.00144,0.866,116.985,56
Something in the Orange,Zach Bryan,24,IE,2024-04-14,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,54
Home,Good Neighbours,25,IE,2024-04-14,False,157485,0.583,0.676,-4.44,0.0298,0.0289,0.0634,0.134,77.002,52
Slow It Down,Benson Boone,26,IE,2024-04-14,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,50
Whatever,"Kygo, Ava Max",27,IE,2024-04-14,False,178273,0.576,0.776,-5.678,0.066,0.114,0.0,0.596,107.943,48
Like That,"Future, Metro Boomin, Kendrick Lamar",28,IE,2024-04-14,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,46
Take Me To Church,Hozier,29,IE,2024-04-14,False,241688,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,44
Linger,The Cranberries,30,IE,2024-04-14,False,274706,0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.204,94.845,42
obsessed,Olivia Rodrigo,31,IE,2024-04-14,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,40
Lovin On Me,Jack Harlow,32,IE,2024-04-14,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,38
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",33,IE,2024-04-14,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,36
DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies, Hannah Boleyn",34,IE,2024-04-14,False,164919,0.731,0.867,-6.169,0.0576,0.0112,0.0291,0.23,142.048,34
Feather,Sabrina Carpenter,35,IE,2024-04-14,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,32
vampire,Olivia Rodrigo,36,IE,2024-04-14,True,219724,0.511,0.532,-5.745,0.0578,0.177,0.0,0.35,138.005,30
Birds In The Sky,NewEra,37,IE,2024-04-14,False,133548,0.636,0.716,-5.615,0.0325,0.0316,0.0837,0.393,123.97,28
Another Love,Tom Odell,38,IE,2024-04-14,True,244360,0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.139,122.758,26
The Night We Met,Lord Huron,39,IE,2024-04-14,False,208211,0.544,0.369,-9.514,0.038,0.969,0.279,0.102,87.01,24
Murder On The Dancefloor,Sophie Ellis-Bextor,40,IE,2024-04-14,False,230013,0.73,0.849,-5.281,0.0299,0.00234,2.6e-05,0.887,117.31,22
Tell Ur Girlfriend,Lay Bankz,41,IE,2024-04-14,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,20
Saturn,SZA,42,IE,2024-04-14,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,18
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,43,IE,2024-04-14,False,222369,0.444,0.0911,-17.665,0.0307,0.959,1.05e-06,0.142,78.403,16
Brazil,Declan McKenna,44,IE,2024-04-14,False,252306,0.687,0.617,-5.213,0.0287,0.0941,1.27e-05,0.665,121.079,14
My Sky,Emmanuel Kelly,45,IE,2024-04-14,False,262500,0.525,0.801,-7.282,0.0397,0.00338,4.02e-06,0.239,127.993,12
Alibi (feat. Rudimental),"Ella Henderson, Rudimental",46,IE,2024-04-14,False,184852,0.545,0.793,-3.615,0.0371,0.191,0.00281,0.411,87.024,10
Work Song,Hozier,47,IE,2024-04-14,False,229720,0.531,0.363,-7.672,0.0608,0.749,0.0,0.259,121.412,8
Have You Ever Seen The Rain,Creedence Clearwater Revival,48,IE,2024-04-14,False,160133,0.741,0.697,-7.028,0.0277,0.0664,2.28e-05,0.774,116.109,6
Northern Attitude,Noah Kahan,49,IE,2024-04-14,True,267256,0.512,0.636,-8.087,0.0469,0.113,3.8e-05,0.312,121.431,4
A Bar Song (Tipsy),Shaboozey,50,IE,2024-04-14,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,2
Too Sweet,Hozier,1,IE,2024-04-13,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Stick Season,Noah Kahan,2,IE,2024-04-13,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,98
i like the way you kiss me,Artemas,3,IE,2024-04-13,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
Beautiful Things,Benson Boone,4,IE,2024-04-13,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,94
Scared To Start,Michael Marcagi,5,IE,2024-04-13,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,92
Austin,Dasha,6,IE,2024-04-13,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,90
End of Beginning,Djo,7,IE,2024-04-13,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,88
Lose Control,Teddy Swims,8,IE,2024-04-13,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,86
TEXAS HOLD 'EM,Beyoncé,9,IE,2024-04-13,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,84
Simmer Down,Casper Walsh,10,IE,2024-04-13,True,183101,0.826,0.8,-7.05,0.0748,0.0331,1.84e-05,0.757,135.041,82
we can't be friends (wait for your love),Ariana Grande,11,IE,2024-04-13,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
Belong Together,Mark Ambor,12,IE,2024-04-13,False,148317,0.646,0.668,-5.203,0.0282,0.491,0.0,0.64,90.969,78
Prada,"cassö, RAYE, D-Block Europe",13,IE,2024-04-13,True,132359,0.638,0.717,-5.804,0.0375,0.001,1.79e-06,0.422,141.904,76
Illusion,Dua Lipa,14,IE,2024-04-13,False,188143,0.679,0.772,-4.721,0.0472,0.0277,2.59e-06,0.709,126.964,74
greedy,Tate McRae,15,IE,2024-04-13,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,72
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",16,IE,2024-04-13,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,70
Unwritten,Natasha Bedingfield,17,IE,2024-04-13,False,259333,0.706,0.8,-6.333,0.0399,0.00584,0.0,0.629,100.011,68
Cruel Summer,Taylor Swift,18,IE,2024-04-13,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,66
Espresso,Sabrina Carpenter,19,IE,2024-04-13,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,64
Evergreen,Richy Mitch & The Coal Miners,20,IE,2024-04-13,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,62
Training Season,Dua Lipa,21,IE,2024-04-13,False,209487,0.815,0.582,-4.5,0.0532,0.0365,1.45e-06,0.671,123.03,60
Home,Good Neighbours,22,IE,2024-04-13,False,157485,0.583,0.676,-4.44,0.0298,0.0289,0.0634,0.134,77.002,58
Slow It Down,Benson Boone,23,IE,2024-04-13,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,56
Houdini,Dua Lipa,24,IE,2024-04-13,False,185917,0.744,0.789,-4.876,0.059,0.0036,0.00144,0.866,116.985,54
Like That,"Future, Metro Boomin, Kendrick Lamar",25,IE,2024-04-13,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,52
Something in the Orange,Zach Bryan,26,IE,2024-04-13,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,50
Whatever,"Kygo, Ava Max",27,IE,2024-04-13,False,178273,0.576,0.776,-5.678,0.066,0.114,0.0,0.596,107.943,48
These Words,"Badger, Natasha Bedingfield",28,IE,2024-04-13,False,136580,0.595,0.989,-2.695,0.0736,0.017,0.0,0.223,129.989,46
Forget About Us,Perrie,29,IE,2024-04-13,False,186232,0.599,0.81,-2.46,0.0675,0.0861,0.0,0.774,139.961,44
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",30,IE,2024-04-13,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,42
Another Love,Tom Odell,31,IE,2024-04-13,True,244360,0.442,0.538,-8.55,0.0451,0.717,2.95e-05,0.139,122.758,40
Take Me To Church,Hozier,32,IE,2024-04-13,False,241688,0.566,0.664,-5.303,0.0464,0.634,0.0,0.437,128.945,38
obsessed,Olivia Rodrigo,33,IE,2024-04-13,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,36
The Night We Met,Lord Huron,34,IE,2024-04-13,False,208211,0.544,0.369,-9.514,0.038,0.969,0.279,0.102,87.01,34
Linger,The Cranberries,35,IE,2024-04-13,False,274706,0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.204,94.845,32
