name,artists,daily_rank,country,snapshot_date,is_explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo,popularity
Red Wine Supernova,Chappell Roan,43,US,2024-04-17,True,192720,0.659,0.825,-4.37,0.043,0.0163,0.0,0.69,124.049,16
You Proof,Morgan Wallen,44,US,2024-04-17,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,14
Magnetic,ILLIT,45,US,2024-04-17,False,160688,0.797,0.668,-5.819,0.0687,0.257,0.0,0.69,131.067,12
if u think i'm pretty,Artemas,46,US,2024-04-17,True,128205,0.535,0.622,-5.771,0.0593,0.541,0.0209,0.457,143.533,10
Pink + White,Frank Ocean,47,US,2024-04-17,False,184516,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.549,159.94,8
Wasted On You,Morgan Wallen,48,US,2024-04-17,False,178520,0.505,0.657,-5.24,0.0318,0.373,0.00107,0.252,196.0,6
La Diabla,Xavi,49,US,2024-04-17,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,4
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",50,US,2024-04-17,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,2
Too Sweet,Hozier,1,US,2024-04-16,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Like That,"Future, Metro Boomin, Kendrick Lamar",2,US,2024-04-16,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,98
i like the way you kiss me,Artemas,3,US,2024-04-16,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
Espresso,Sabrina Carpenter,4,US,2024-04-16,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,94
End of Beginning,Djo,5,US,2024-04-16,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,92
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",6,US,2024-04-16,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,90
Beautiful Things,Benson Boone,7,US,2024-04-16,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,88
Stick Season,Noah Kahan,8,US,2024-04-16,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,86
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",9,US,2024-04-16,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,84
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",10,US,2024-04-16,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,82
Saturn,SZA,11,US,2024-04-16,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,80
we can't be friends (wait for your love),Ariana Grande,12,US,2024-04-16,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,78
Gata Only,"FloyyMenor, Cris Mj",13,US,2024-04-16,True,222000,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.669,99.986,76
"Good Luck, Babe!",Chappell Roan,14,US,2024-04-16,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,74
Lose Control,Teddy Swims,15,US,2024-04-16,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,72
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",16,US,2024-04-16,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,70
Whatever She Wants,Bryson Tiller,17,US,2024-04-16,True,161342,0.82,0.487,-7.358,0.0959,0.102,0.0,0.431,96.028,68
redrum,21 Savage,18,US,2024-04-16,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,66
Something in the Orange,Zach Bryan,19,US,2024-04-16,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,64
greedy,Tate McRae,20,US,2024-04-16,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,62
Austin,Dasha,21,US,2024-04-16,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,60
Scared To Start,Michael Marcagi,22,US,2024-04-16,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,58
Last Night,Morgan Wallen,23,US,2024-04-16,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,56
Cruel Summer,Taylor Swift,24,US,2024-04-16,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,54
Tell Ur Girlfriend,Lay Bankz,25,US,2024-04-16,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,52
We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",26,US,2024-04-16,True,252920,0.714,0.581,-6.0,0.0265,0.0614,0.0411,0.421,109.998,50
Feather,Sabrina Carpenter,27,US,2024-04-16,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,48
Cinderella,"Future, Metro Boomin, Travis Scott",28,US,2024-04-16,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,46
ONE CALL,Rich Amiri,29,US,2024-04-16,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,44
My Love Mine All Mine,Mitski,30,US,2024-04-16,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,42
TEXAS HOLD 'EM,Beyoncé,31,US,2024-04-16,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,40
Evergreen,Richy Mitch & The Coal Miners,32,US,2024-04-16,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,38
Get It Sexyy,Sexyy Red,33,US,2024-04-16,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,36
Slow It Down,Benson Boone,34,US,2024-04-16,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,34
Where the Wild Things Are,Luke Combs,35,US,2024-04-16,False,239533,0.708,0.731,-4.872,0.0345,0.0189,4.47e-06,0.379,116.975,32
You Proof,Morgan Wallen,36,US,2024-04-16,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,30
Lovin On Me,Jack Harlow,37,US,2024-04-16,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,28
Thinkin’ Bout Me,Morgan Wallen,38,US,2024-04-16,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,26
Red Wine Supernova,Chappell Roan,39,US,2024-04-16,True,192720,0.659,0.825,-4.37,0.043,0.0163,0.0,0.69,124.049,24
Mmhmm,BigXthaPlug,40,US,2024-04-16,True,119015,0.93,0.682,-8.799,0.331,0.028,0.0,0.962,126.003,22
Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",41,US,2024-04-16,True,156444,0.918,0.616,-5.202,0.355,0.0222,0.0,0.37,135.054,20
A Bar Song (Tipsy),Shaboozey,42,US,2024-04-16,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,18
obsessed,Olivia Rodrigo,43,US,2024-04-16,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,16
La Diabla,Xavi,44,US,2024-04-16,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,14
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",45,US,2024-04-16,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,12
Feel It - From The Original Series “Invincible”,d4vd,46,US,2024-04-16,False,157974,0.622,0.597,-5.78,0.0689,0.0357,0.0,0.492,120.433,10
Wasted On You,Morgan Wallen,47,US,2024-04-16,False,178520,0.505,0.657,-5.24,0.0318,0.373,0.00107,0.252,196.0,8
if u think i'm pretty,Artemas,48,US,2024-04-16,True,128205,0.535,0.622,-5.771,0.0593,0.541,0.0209,0.457,143.533,6
Magnetic,ILLIT,49,US,2024-04-16,False,160688,0.797,0.668,-5.819,0.0687,0.257,0.0,0.69,131.067,4
Snooze,SZA,50,US,2024-04-16,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,2
Too Sweet,Hozier,1,US,2024-04-15,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Like That,"Future, Metro Boomin, Kendrick Lamar",2,US,2024-04-15,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,98
i like the way you kiss me,Artemas,3,US,2024-04-15,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
Espresso,Sabrina Carpenter,4,US,2024-04-15,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,94
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",5,US,2024-04-15,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,92
Beautiful Things,Benson Boone,6,US,2024-04-15,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,90
Stick Season,Noah Kahan,7,US,2024-04-15,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,88
End of Beginning,Djo,8,US,2024-04-15,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,86
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",9,US,2024-04-15,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,84
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",10,US,2024-04-15,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,82
we can't be friends (wait for your love),Ariana Grande,11,US,2024-04-15,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
Saturn,SZA,12,US,2024-04-15,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,78
Gata Only,"FloyyMenor, Cris Mj",13,US,2024-04-15,True,222000,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.669,99.986,76
Lose Control,Teddy Swims,14,US,2024-04-15,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,74
"Good Luck, Babe!",Chappell Roan,15,US,2024-04-15,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,72
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",16,US,2024-04-15,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,70
Last Night,Morgan Wallen,17,US,2024-04-15,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,68
Cruel Summer,Taylor Swift,18,US,2024-04-15,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,66
Something in the Orange,Zach Bryan,19,US,2024-04-15,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,64
greedy,Tate McRae,20,US,2024-04-15,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,62
We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",21,US,2024-04-15,True,252920,0.714,0.581,-6.0,0.0265,0.0614,0.0411,0.421,109.998,60
redrum,21 Savage,22,US,2024-04-15,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,58
TEXAS HOLD 'EM,Beyoncé,23,US,2024-04-15,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,56
Whatever She Wants [BONUS],Bryson Tiller,24,US,2024-04-15,True,161342,0.803,0.512,-6.871,0.066,0.128,0.0,0.435,96.02,54
Austin,Dasha,25,US,2024-04-15,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,52
Scared To Start,Michael Marcagi,26,US,2024-04-15,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,50
Feather,Sabrina Carpenter,27,US,2024-04-15,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,48
ONE CALL,Rich Amiri,28,US,2024-04-15,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,46
You Proof,Morgan Wallen,29,US,2024-04-15,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,44
Get It Sexyy,Sexyy Red,30,US,2024-04-15,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,42
Cinderella,"Future, Metro Boomin, Travis Scott",31,US,2024-04-15,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,40
Lovin On Me,Jack Harlow,32,US,2024-04-15,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,38
Thinkin’ Bout Me,Morgan Wallen,33,US,2024-04-15,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,36
Where the Wild Things Are,Luke Combs,34,US,2024-04-15,False,239533,0.708,0.731,-4.872,0.0345,0.0189,4.47e-06,0.379,116.975,34
Tell Ur Girlfriend,Lay Bankz,35,US,2024-04-15,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,32
My Love Mine All Mine,Mitski,36,US,2024-04-15,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,30
Slow It Down,Benson Boone,37,US,2024-04-15,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,28
Evergreen,Richy Mitch & The Coal Miners,38,US,2024-04-15,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,26
Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",39,US,2024-04-15,True,156444,0.918,0.616,-5.202,0.355,0.0222,0.0,0.37,135.054,24
Mmhmm,BigXthaPlug,40,US,2024-04-15,True,119015,0.93,0.682,-8.799,0.331,0.028,0.0,0.962,126.003,22
Wasted On You,Morgan Wallen,41,US,2024-04-15,False,178520,0.505,0.657,-5.24,0.0318,0.373,0.00107,0.252,196.0,20
La Diabla,Xavi,42,US,2024-04-15,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,18
obsessed,Olivia Rodrigo,43,US,2024-04-15,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,16
A Bar Song (Tipsy),Shaboozey,44,US,2024-04-15,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,14
Heading South,Zach Bryan,45,US,2024-04-15,True,171692,0.68,0.246,-14.112,0.058,0.783,0.0,0.388,110.23,12
Snooze,SZA,46,US,2024-04-15,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,10
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",47,US,2024-04-15,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,8
Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",48,US,2024-04-15,True,141367,0.65,0.689,-3.543,0.0449,0.0878,0.0,0.294,136.03,6
Red Wine Supernova,Chappell Roan,49,US,2024-04-15,True,192720,0.659,0.825,-4.37,0.043,0.0163,0.0,0.69,124.049,4
500lbs,Lil Tecca,50,US,2024-04-15,True,144390,0.722,0.785,-5.451,0.0763,0.0942,0.0,0.529,122.986,2
Too Sweet,Hozier,1,US,2024-04-14,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Like That,"Future, Metro Boomin, Kendrick Lamar",2,US,2024-04-14,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,98
i like the way you kiss me,Artemas,3,US,2024-04-14,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",4,US,2024-04-14,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,94
Beautiful Things,Benson Boone,5,US,2024-04-14,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,92
Stick Season,Noah Kahan,6,US,2024-04-14,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,90
Espresso,Sabrina Carpenter,7,US,2024-04-14,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,88
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",8,US,2024-04-14,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,86
End of Beginning,Djo,9,US,2024-04-14,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,84
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",10,US,2024-04-14,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,82
we can't be friends (wait for your love),Ariana Grande,11,US,2024-04-14,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
Saturn,SZA,12,US,2024-04-14,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,78
Gata Only,"FloyyMenor, Cris Mj",13,US,2024-04-14,True,222000,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.669,99.986,76
Lose Control,Teddy Swims,14,US,2024-04-14,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,74
We Still Don't Trust You,"Future, Metro Boomin, The Weeknd",15,US,2024-04-14,True,252920,0.714,0.581,-6.0,0.0265,0.0614,0.0411,0.421,109.998,72
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",16,US,2024-04-14,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,70
Last Night,Morgan Wallen,17,US,2024-04-14,True,163854,0.492,0.675,-5.456,0.0389,0.467,0.0,0.478,203.759,68
TEXAS HOLD 'EM,Beyoncé,18,US,2024-04-14,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,66
greedy,Tate McRae,19,US,2024-04-14,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,64
redrum,21 Savage,20,US,2024-04-14,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,62
Cruel Summer,Taylor Swift,21,US,2024-04-14,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,60
Something in the Orange,Zach Bryan,22,US,2024-04-14,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,58
Whatever She Wants [BONUS],Bryson Tiller,23,US,2024-04-14,True,161342,0.803,0.512,-6.871,0.066,0.128,0.0,0.435,96.02,56
Austin,Dasha,24,US,2024-04-14,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,54
"Good Luck, Babe!",Chappell Roan,25,US,2024-04-14,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,52
Get It Sexyy,Sexyy Red,26,US,2024-04-14,True,148551,0.806,0.737,-4.709,0.287,0.0983,0.0,0.536,145.031,50
Scared To Start,Michael Marcagi,27,US,2024-04-14,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,48
ONE CALL,Rich Amiri,28,US,2024-04-14,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,46
Wanna Be (with Megan Thee Stallion),"GloRilla, Megan Thee Stallion",29,US,2024-04-14,True,156444,0.918,0.616,-5.202,0.355,0.0222,0.0,0.37,135.054,44
Feather,Sabrina Carpenter,30,US,2024-04-14,True,185552,0.787,0.686,-4.37,0.0339,0.0893,0.0,0.836,123.51,42
Lovin On Me,Jack Harlow,31,US,2024-04-14,True,138411,0.943,0.558,-4.911,0.0568,0.0026,2.19e-06,0.606,104.983,40
Cinderella,"Future, Metro Boomin, Travis Scott",32,US,2024-04-14,True,169840,0.876,0.412,-7.74,0.0748,0.431,0.0,0.15,130.052,38
Thinkin’ Bout Me,Morgan Wallen,33,US,2024-04-14,False,177387,0.656,0.757,-5.775,0.0308,0.492,0.0,0.429,139.971,36
Mmhmm,BigXthaPlug,34,US,2024-04-14,True,119015,0.93,0.682,-8.799,0.331,0.028,0.0,0.962,126.003,34
Where the Wild Things Are,Luke Combs,35,US,2024-04-14,False,239533,0.708,0.731,-4.872,0.0345,0.0189,4.47e-06,0.379,116.975,32
You Proof,Morgan Wallen,36,US,2024-04-14,False,157477,0.732,0.839,-5.007,0.0345,0.265,0.0,0.629,119.724,30
Slow It Down,Benson Boone,37,US,2024-04-14,False,161831,0.432,0.583,-4.682,0.0687,0.174,0.0,0.544,181.489,28
La Diabla,Xavi,38,US,2024-04-14,False,172264,0.751,0.819,-4.372,0.0409,0.255,0.0,0.697,131.842,26
Tell Ur Girlfriend,Lay Bankz,39,US,2024-04-14,True,124444,0.866,0.741,-4.66,0.245,0.0933,0.0,0.614,135.07,24
Red Leather,"Future, Metro Boomin, J. Cole",40,US,2024-04-14,True,414893,0.63,0.64,-4.794,0.39,0.53,0.00283,0.561,111.846,22
Wasted On You,Morgan Wallen,41,US,2024-04-14,False,178520,0.505,0.657,-5.24,0.0318,0.373,0.00107,0.252,196.0,20
My Love Mine All Mine,Mitski,42,US,2024-04-14,False,137773,0.504,0.308,-14.958,0.0321,0.868,0.135,0.121,113.95,18
obsessed,Olivia Rodrigo,43,US,2024-04-14,True,170541,0.683,0.587,-5.094,0.0915,0.0219,0.0,0.697,119.985,16
A Bar Song (Tipsy),Shaboozey,44,US,2024-04-14,True,171291,0.741,0.719,-5.192,0.0302,0.113,0.0,0.657,81.018,14
Evergreen,Richy Mitch & The Coal Miners,45,US,2024-04-14,False,87000,0.555,0.216,-11.661,0.0721,0.557,0.00416,0.504,79.109,12
Wild Ones (feat. Jelly Roll),"Jessie Murph, Jelly Roll",46,US,2024-04-14,True,141367,0.65,0.689,-3.543,0.0449,0.0878,0.0,0.294,136.03,10
"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp",47,US,2024-04-14,False,244684,0.522,0.641,-6.287,0.0318,0.0545,0.0,0.202,87.51,8
Heading South,Zach Bryan,48,US,2024-04-14,True,171692,0.68,0.246,-14.112,0.058,0.783,0.0,0.388,110.23,6
Out Of My Hands,"Future, Metro Boomin",49,US,2024-04-14,True,243040,0.825,0.518,-6.984,0.0973,0.149,0.0,0.421,122.06,4
Snooze,SZA,50,US,2024-04-14,True,201800,0.559,0.551,-7.231,0.132,0.141,0.0,0.392,143.008,2
Too Sweet,Hozier,1,US,2024-04-13,False,251424,0.741,0.62,-5.505,0.0412,0.0295,0.000809,0.934,117.038,100
Like That,"Future, Metro Boomin, Kendrick Lamar",2,US,2024-04-13,True,267706,0.814,0.676,-4.67,0.231,0.00709,1.28e-05,0.312,162.012,98
i like the way you kiss me,Artemas,3,US,2024-04-13,False,142514,0.599,0.946,-4.263,0.0447,0.000938,0.0106,0.747,151.647,96
We Still Don't Trust You,"Future, Metro Boomin",4,US,2024-04-13,True,252920,0.714,0.581,-6.0,0.0265,0.0614,0.0411,0.421,109.998,94
CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti",5,US,2024-04-13,True,264324,0.594,0.811,-5.746,0.159,0.189,0.0,0.311,148.144,92
Beautiful Things,Benson Boone,6,US,2024-04-13,False,180304,0.472,0.471,-5.692,0.0603,0.151,0.0,0.219,105.029,90
Espresso,Sabrina Carpenter,7,US,2024-04-13,True,175459,0.701,0.771,-5.486,0.0293,0.133,1.17e-05,0.661,103.982,88
Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",8,US,2024-04-13,True,228266,0.64,0.552,-5.679,0.129,0.0215,0.0,0.112,144.941,86
End of Beginning,Djo,9,US,2024-04-13,False,159245,0.689,0.454,-7.643,0.0584,0.0351,0.00259,0.912,159.982,84
Stick Season,Noah Kahan,10,US,2024-04-13,False,182346,0.662,0.488,-6.894,0.0682,0.782,0.0,0.817,117.913,82
we can't be friends (wait for your love),Ariana Grande,11,US,2024-04-13,False,228639,0.645,0.663,-8.305,0.0447,0.0657,3.18e-05,0.287,115.83,80
I Remember Everything (feat. Kacey Musgraves),"Zach Bryan, Kacey Musgraves",12,US,2024-04-13,False,227195,0.429,0.453,-7.746,0.0459,0.554,2e-06,0.155,77.639,78
Saturn,SZA,13,US,2024-04-13,False,186191,0.411,0.619,-6.834,0.0368,0.62,0.0,0.337,177.937,76
Gata Only,"FloyyMenor, Cris Mj",14,US,2024-04-13,True,222000,0.791,0.499,-8.472,0.0509,0.446,2.41e-05,0.669,99.986,74
Lose Control,Teddy Swims,15,US,2024-04-13,False,210688,0.561,0.604,-4.409,0.0337,0.199,1.9e-05,0.242,159.92,72
Drink N Dance,"Future, Metro Boomin",16,US,2024-04-13,True,220626,0.764,0.602,-6.335,0.0559,0.177,4.17e-06,0.341,124.875,70
overseas,Ken Carson,17,US,2024-04-13,True,141031,0.464,0.827,-1.701,0.0313,0.00262,0.0,0.205,150.886,68
Out Of My Hands,"Future, Metro Boomin",18,US,2024-04-13,True,243040,0.825,0.518,-6.984,0.0973,0.149,0.0,0.421,122.06,66
Red Leather,"Future, Metro Boomin",19,US,2024-04-13,True,414893,0.63,0.64,-4.794,0.39,0.53,0.00283,0.561,111.846,64
FE!N (feat. Playboi Carti),"Travis Scott, Playboi Carti",20,US,2024-04-13,True,191700,0.569,0.882,-2.777,0.06,0.0316,0.0,0.201,148.038,62
Whatever She Wants [BONUS],Bryson Tiller,21,US,2024-04-13,True,161342,0.803,0.512,-6.871,0.066,0.128,0.0,0.435,96.02,60
Jealous,"Future, Metro Boomin",22,US,2024-04-13,True,224666,0.709,0.559,-4.855,0.0495,0.0503,0.0,0.17,141.084,58
Scared To Start,Michael Marcagi,23,US,2024-04-13,False,159636,0.527,0.551,-11.258,0.0345,0.384,2.75e-06,0.443,148.035,56
redrum,21 Savage,24,US,2024-04-13,True,270697,0.624,0.74,-8.445,0.0481,0.00529,0.000224,0.246,172.089,54
greedy,Tate McRae,25,US,2024-04-13,True,131872,0.75,0.733,-3.18,0.0319,0.256,0.0,0.844,111.018,52
Austin,Dasha,26,US,2024-04-13,True,171782,0.756,0.672,-6.743,0.0522,0.464,3.37e-06,0.739,114.935,50
TEXAS HOLD 'EM,Beyoncé,27,US,2024-04-13,True,233456,0.727,0.711,-6.549,0.078,0.582,0.0,0.375,110.012,48
Something in the Orange,Zach Bryan,28,US,2024-04-13,False,228013,0.369,0.192,-12.151,0.04,0.555,8.35e-06,0.148,175.212,46
ONE CALL,Rich Amiri,29,US,2024-04-13,True,121399,0.65,0.539,-7.281,0.0561,0.00617,2.67e-05,0.253,158.105,44
"Good Luck, Babe!",Chappell Roan,30,US,2024-04-13,False,218423,0.698,0.577,-5.858,0.0356,0.0495,0.0,0.799,116.719,42
Illusion,Dua Lipa,31,US,2024-04-13,False,188143,0.679,0.772,-4.721,0.0472,0.0277,2.59e-06,0.709,126.964,40
Cruel Summer,Taylor Swift,32,US,2024-04-13,False,178426,0.552,0.702,-5.707,0.157,0.117,2.06e-05,0.564,169.994,38
